tipo,material,producto,unidad,largo_cm,ancho_cm,alto_cm,orientacion,fuente_dimension,lineas,cantidad_total,peso_kg_total,volumen_m3_total,palets_total
otros,0AM1498,"BARGALLO ACEITUNA PERDIGON ANCHOA 2,5KG",UN,0.0,0.0,0.0,sin directa,sin dimensiones,1,1.0,0.0,0.0,0.0
otros,0AM1521,BARGALLO OLIVA V.E COUPAG MARASC 250ML,UN,0.0,0.0,0.0,sin directa,sin dimensiones,9,171.0,42.75,0.04275,0.095
otros,0AM1522,BARGALLO ACEITE ARBEQUINA (MARASCA)250ML,UN,0.0,0.0,0.0,sin directa,sin dimensiones,12,169.0,42.25,0.0,4.225
otros,0AM1523,BARGALLO OLIVA V.EXTRA COUPAGE 500ML,UN,0.0,0.0,0.0,sin directa,sin dimensiones,1,12.0,0.0,0.0,0.0
otros,0AM1537,ESPINALER SARDINA PREM RR125 20/25,UN,0.0,0.0,0.0,sin directa,sin dimensiones,1,24.0,4.5600000000000005,0.0,0.011111111111111112
otros,0AM1551,HELIOS MERMELADA FRUTAS DEL BOSQUE 340G,UN,0.0,0.0,0.0,sin directa,sin dimensiones,1,2.0,1.1,0.0,0.00125
otros,0AM1552,AZUCARERA AZUCAR BOLSA DE PAPEL 1KG,UN,0.0,0.0,0.0,sin directa,sin dimensiones,33,312.0,312.0,0.0,0.0
otros,0AM1553,"GALLO HARINA TRIGO2,5KG",UN,0.0,0.0,0.0,sin directa,sin dimensiones,2,2.0,5.0,0.0,0.006666666666666667
otros,0AM1569,TABASCO ROJO 60ML,UN,0.0,0.0,0.0,sin directa,sin dimensiones,10,18.0,0.0,0.0010799999999999998,0.0009
otros,0AM1570,TABASCO ROJO 150ML,UN,0.0,0.0,0.0,sin directa,sin dimensiones,2,3.0,0.0,0.00045,0.000375
otros,0AM1589,LAS MONTAÑAS MIEL MILFLORES 1KG,UN,0.0,0.0,0.0,sin directa,sin dimensiones,1,2.0,2.66,0.0,0.003472222222222222
otros,0AM1598,BAYO ARROZ BOMBA 5 KG,UN,0.0,0.0,0.0,sin directa,sin dimensiones,8,9.0,0.0,0.0,0.05357142857142857
otros,0AM15992,GARDENY CREMA BALSAMICA  MODENA 500ML,UN,0.0,0.0,0.0,sin directa,sin dimensiones,1,1.0,0.69,0.0,0.000925925925925926
otros,0AM1601,ESPINALER BERBERECHOS OL120 65/85,UN,0.0,0.0,0.0,sin directa,sin dimensiones,1,1.0,0.17,0.0,0.0
otros,0AM1605,CHOVI CHEDDAR 25CL,UN,0.0,0.0,0.0,sin directa,sin dimensiones,10,18.0,0.0,0.0045000000000000005,0.010714285714285714
otros,0AM1613,EL PAVO ESPAGHETTIS 6KG,UN,0.0,0.0,0.0,sin directa,sin dimensiones,3,3.0,0.0,0.0,0.03125
otros,0AM1614,EL PAVO TALLARINES 6KG,UN,0.0,0.0,0.0,sin directa,sin dimensiones,2,2.0,0.0,0.0,0.020833333333333332
otros,0AM1615,ROMERO MACARRONES PLUMAS Nº5 HOST. 5KG,UN,0.0,0.0,0.0,sin directa,sin dimensiones,2,3.0,0.0,0.0,0.025
otros,0AM1616,ROMERO ESPAGUETIS HOSTELERIA 5KG,UN,0.0,0.0,0.0,sin directa,sin dimensiones,2,2.0,0.0,0.0,0.01
otros,0AM1617,ROMERO TALLARINES HOSTELERIA 5KG,UN,0.0,0.0,0.0,sin directa,sin dimensiones,2,3.0,0.0,0.0,0.015
otros,0AM1619,ITAC NUEZ PELADA USA SELEC.1KG (NUEVO),UN,0.0,0.0,0.0,sin directa,sin dimensiones,8,9.0,0.0,0.0,0.16666666666666666
otros,0AM1623,LA LECHERA LECHE CONDENSAD ANTIGOTEO450G,UN,0.0,0.0,0.0,sin directa,sin dimensiones,13,25.0,0.0,0.0,0.25
otros,0AM1625,LA LECHERA LECHE CONDENSADA 740G,UN,0.0,0.0,0.0,sin directa,sin dimensiones,3,7.0,0.0,0.005187,0.0043225
otros,0AM1634,XPLICIT EDULCORANTE 1G 150U,ZPR,0.0,0.0,0.0,sin directa,sin dimensiones,82,121.0,0.0,0.0,0.11203703703703705
otros,0AM1635,NASSARI ANCHOAS ACEITE GIRASOL 320G,UN,0.0,0.0,0.0,sin directa,sin dimensiones,4,5.0,0.0,0.0,0.01
otros,0AM1636,NASSARI BOQUERON AROMA AJO Y PEREJIL 250,UN,0.0,0.0,0.0,sin directa,sin dimensiones,9,14.0,0.0,0.0,0.028
otros,0AM1875,PRESIDENT NATA COCINAR 12% MG 1L,UN,0.0,0.0,0.0,sin directa,sin dimensiones,8,16.0,0.0,0.016,0.013333333333333334
otros,0AM1878,VERISOL TOMATE TRITURADO 1KG,UN,0.0,0.0,0.0,sin directa,sin dimensiones,4,32.0,32.0,0.0,0.0
otros,0AM1879,VERISOL TOMATE FRITO 1KG,UN,0.0,0.0,0.0,sin directa,sin dimensiones,1,12.0,12.0,0.0,0.0
otros,0AM1883,GALLO HARINA FREIR 1KG,UN,0.0,0.0,0.0,sin directa,sin dimensiones,5,38.0,0.0,0.0,0.05277777777777778
otros,0AM1884,GALLO HARINA EXTRA 1KG,UN,0.0,0.0,0.0,sin directa,sin dimensiones,5,50.0,0.0,0.0,0.06944444444444445
otros,0AM1885,GALLO HARINA REPOSTERIA 1KG,UN,0.0,0.0,0.0,sin directa,sin dimensiones,2,20.0,0.0,0.0,0.027777777777777776
otros,0AM1978,"MALDON SAL MARINA EN ESCAMAS 1,4 KG",UN,0.0,0.0,0.0,sin directa,sin dimensiones,9,9.0,12.6,0.0,0.0375
otros,0AM2163,GALLINA BLANCA TOMATE TAMIZADO 4KG,UN,0.0,0.0,0.0,sin directa,sin dimensiones,2,7.0,30.59,0.0,0.04242424242424242
otros,0AM2400,GALLINA BLANCA HUEVO EN POLVO 340G,UN,0.0,0.0,0.0,sin directa,sin dimensiones,3,3.0,0.0,0.0,0.0
otros,0AM2502,CHOVI KETCHUP 450G,UN,0.0,0.0,0.0,sin directa,sin dimensiones,6,16.0,16.0,0.0,0.0
otros,0AM2691,HELLMANN.S MAYONESA CUBO 2 L,UN,0.0,0.0,0.0,sin directa,sin dimensiones,4,4.0,0.0,0.008,0.014814814814814815
otros,0AM2720,GALLO MACARRONES PLUMAS Nº6 250G 1U,UN,0.0,0.0,0.0,sin directa,sin dimensiones,1,5.0,1.25,0.0,0.00496031746031746
otros,0AM2725,GALLO GALET DE NAVIDAD AL HUEVO 225G 1U,UN,0.0,0.0,0.0,sin directa,sin dimensiones,3,42.0,10.5,0.0,0.048611111111111105
otros,0AM2950,SAL COSTA SALERO 250G,UN,0.0,0.0,0.0,sin directa,sin dimensiones,1,4.0,0.0,0.0,0.0
otros,0AM3164,CARMENCITA COMINO MOLIDO 440G,UN,0.0,0.0,0.0,sin directa,sin dimensiones,1,1.0,0.46,0.0,0.0
otros,0AM3359,BARGALLO VINAGRE VINO BLANCO 2L,UN,0.0,0.0,0.0,sin directa,sin dimensiones,1,1.0,0.0,0.0,0.0
otros,0AM3360,BARGALLO VINAGRE DE JEREZ 25CL,UN,0.0,0.0,0.0,sin directa,sin dimensiones,1,12.0,3.0,0.0,0.0
otros,0AM3376,BARGALLO ACEITE ALTO RENDIMIENTO 20L,UN,0.0,0.0,0.0,sin directa,sin dimensiones,33,48.0,1440.0,0.0,1.0666666666666667
otros,0AM3409,FERRER CALDO DE POLLO 94CL,UN,0.0,0.0,0.0,sin directa,sin dimensiones,1,4.0,0.0,0.0,0.014388489208633094
otros,0AM3411,FERRER CALDO DE ESCUDELLA 94CL,UN,0.0,0.0,0.0,sin directa,sin dimensiones,2,2.0,0.0,0.0,0.007194244604316547
otros,0AM3412,FERRER FUMETE DE PESCADO 94CL,UN,0.0,0.0,0.0,sin directa,sin dimensiones,2,2.0,0.0,0.0,0.007194244604316547
otros,0AM3562,CHOVI MAYONESA CLASICA 2KG,UN,0.0,0.0,0.0,sin directa,sin dimensiones,1,1.0,0.0,0.0,0.0
otros,0AM3565,BARGALLO ACEITE GOURMET SOL GIRASOL 20L,UN,0.0,0.0,0.0,sin directa,sin dimensiones,130,480.0,14400.0,0.0,10.666666666666666
otros,0AM3587,DDI AZUCAR BLANCO 6G 1000U,ZPR,0.0,0.0,0.0,sin directa,sin dimensiones,2,4.0,0.0,0.0,0.04938271604938271
otros,0AM3667,FAISAN PIÑONES 5KG,UN,0.0,0.0,0.0,sin directa,sin dimensiones,4,4.0,0.0,0.0,0.0
otros,0AM3669,GANCEDO ALMENDRA TOSTADA SIN SAL 1KG,UN,0.0,0.0,0.0,sin directa,sin dimensiones,11,16.0,0.0,0.0,0.1111111111111111
otros,0AM3864,FRIMASOL ACEITE GIRASOL 25L,UN,0.0,0.0,0.0,sin directa,sin dimensiones,81,135.0,3375.0,3.375,4.5
otros,0AM3929,VERIMAR ATUN RALLADO A.GIRASOL RO-800,UN,0.0,0.0,0.0,sin directa,sin dimensiones,19,64.0,0.0,0.0,0.09876543209876543
otros,0AM3967,BAYO ARROZ SUSHI 5KG,UN,0.0,0.0,0.0,sin directa,sin dimensiones,2,2.0,10.0,0.0,0.011904761904761904
otros,0AM3979,LOTUS BISCOFF BISCUITS CRUMB 750G,UN,0.0,0.0,0.0,sin directa,sin dimensiones,15,34.0,25.5,0.0,0.0
otros,0AM3989,SABOR DEL SUR ACEITE DE OLIVA SUAVE 5L,UN,0.0,0.0,0.0,sin directa,sin dimensiones,16,58.0,290.0,0.29,0.34523809523809523
otros,0AM4005,BORNIER MOSTAZA SABOR INTENSO DIJON 1KG,UN,0.0,0.0,0.0,sin directa,sin dimensiones,1,1.0,0.0,0.0,0.002976190476190476
otros,0AM4012,LA COCHURA ALUBIA BLANCA 5KG,UN,0.0,0.0,0.0,sin directa,sin dimensiones,4,4.0,20.0,0.0,4.0
otros,0AM4014,GOYA LECHE DE COCO 40CL,UN,0.0,0.0,0.0,sin directa,sin dimensiones,1,4.0,1.6,0.0,0.0
otros,0AM4158,SABOR DEL SUR ACEITE VIRGEN EXTRA 5L,UN,0.0,0.0,0.0,sin directa,sin dimensiones,28,71.0,337.25,0.355,0.4226190476190476
otros,0AM4184,LA FRAGUA ESPARRAGOS 13/16 EXTRA 1KG,UN,0.0,0.0,0.0,sin directa,sin dimensiones,1,6.0,0.0,0.0,0.0
otros,0AM4220,AVECREM CALDO POLLO S/GLUTEN 1KG,UN,0.0,0.0,0.0,sin directa,sin dimensiones,12,21.0,0.0,0.0,0.0
otros,0AM4297,LA FRAGUA PISTO VERDURAS 3KG,UN,0.0,0.0,0.0,sin directa,sin dimensiones,2,3.0,0.0,0.0,0.0
otros,0AM4347,LA FRAGUA PIMIENTO ROJO TIRAS 3KG,UN,0.0,0.0,0.0,sin directa,sin dimensiones,10,14.0,0.0,0.0,0.0
otros,0AM4556,BARGALLO ACEITE ALTO RENDIMIENTO 10L,UN,0.0,0.0,0.0,sin directa,sin dimensiones,2,2.0,20.0,0.0,0.0
otros,0AM4559,LA FRAGUA YEMA DE ESPARRAGO 9/12 30G,UN,0.0,0.0,0.0,sin directa,sin dimensiones,2,10.0,0.3,0.0,0.0
otros,0AM4570,FERRER BERBERECHOS AL NATURAL 45/55 OL12,UN,0.0,0.0,0.0,sin directa,sin dimensiones,4,18.0,1.9800000000000002,0.0,0.0
otros,0AM4584,CORTIZO ATUN ACEITE GIRASOL RO 800G,UN,0.0,0.0,0.0,sin directa,sin dimensiones,5,20.0,20000.0,0.0,0.030864197530864196
otros,0AM4752,DIAMIR ESPARRAGO 13-16 COJONUDOS 1KG,UN,0.0,0.0,0.0,sin directa,sin dimensiones,2,15.0,0.0,0.0,0.0
otros,0AM4773,BAYMAR VENTRESCA ATUN A. GIRASOL 1KG,UN,0.0,0.0,0.0,sin directa,sin dimensiones,4,4.0,4.0,0.0,0.006172839506172839
otros,0AM4775,CARMENCITA BICARBONATO SODICO 1KG,UN,0.0,0.0,0.0,sin directa,sin dimensiones,1,2.0,2.0,0.0,0.0
otros,0AM4792,CARMENCITA LAUREL HOJAS 40G,UN,0.0,0.0,0.0,sin directa,sin dimensiones,8,10.0,0.4,0.0,0.0
otros,0AM4937,"CHOVI MAYONESA PROFESIONAL 3,6KG",UN,0.0,0.0,0.0,sin directa,sin dimensiones,29,40.0,144.0,0.0,0.0
otros,0AM4939,CARMENCITA ENELDO HOJA 150G,UN,0.0,0.0,0.0,sin directa,sin dimensiones,2,2.0,0.34,0.0,0.0
otros,0AM4941,CARTE D'OR SIROPE CARAMELO 1KG,UN,0.0,0.0,0.0,sin directa,sin dimensiones,2,2.0,2.21,0.002,0.0033333333333333335
otros,0AM4942,CARTE D'OR SIROPE CHOCOLATE 1KG,UN,0.0,0.0,0.0,sin directa,sin dimensiones,5,5.0,5.525,0.005,0.008333333333333333
otros,0AM4943,CARTE D'OR SIROPE FRESA 1KG,UN,0.0,0.0,0.0,sin directa,sin dimensiones,1,1.0,1.105,0.001,0.0016666666666666668
otros,0AM4944,ITAC CEBOLLA FRITA GIRASOL 500G,UN,0.0,0.0,0.0,sin directa,sin dimensiones,2,2.0,1.1,0.0,0.0
otros,0AM4945,SOLIMON ZUMO DE LIMON 3L,UN,0.0,0.0,0.0,sin directa,sin dimensiones,4,18.0,63.0,0.0,0.0
otros,0AM4946,SOLIMON ZUMO DE LIMON 1L,UN,0.0,0.0,0.0,sin directa,sin dimensiones,1,1.0,1.3,0.0,0.0
otros,0AM4950,CHOVI ALLIOLI FOODSERVICE 82CL,UN,0.0,0.0,0.0,sin directa,sin dimensiones,8,10.0,8.2,0.0,0.0
otros,0AM4957,CHOVI MAYONESA FOODSERVICE 82CL,UN,0.0,0.0,0.0,sin directa,sin dimensiones,15,73.0,64.24,0.05986,0.049883333333333335
otros,0AM4959,CHOVI AJONESA FOODSERVICE 82CL,UN,0.0,0.0,0.0,sin directa,sin dimensiones,1,2.0,1.76,0.00164,0.0013666666666666666
otros,0AM4960,CHOVI BARBACOA FOODSERVICE 950GR,UN,0.0,0.0,0.0,sin directa,sin dimensiones,8,11.0,11.0,0.01045,0.008708333333333334
otros,0AM4963,CHOVI KETCHUP FOODSERVICE 85CL,UN,0.0,0.0,0.0,sin directa,sin dimensiones,8,39.0,34.32,0.03198,0.02665
otros,0AM4976,CHOVI SALSA BRAVA PICANTE 840GR,UN,0.0,0.0,0.0,sin directa,sin dimensiones,2,3.0,2.7,0.0,0.0
otros,0AM4977,CHOVI CHEDDAR 840GR,UN,0.0,0.0,0.0,sin directa,sin dimensiones,4,6.0,5.4,0.0,0.0
otros,0AM4993,CARMENCITA SAL MARINA MOLIDA 360G,UN,0.0,0.0,0.0,sin directa,sin dimensiones,1,2.0,0.8,0.0,0.0
otros,0AM4994,CARMENCITA SAL ROSA HIMALAYA MOLIDA 370G,UN,0.0,0.0,0.0,sin directa,sin dimensiones,1,1.0,0.4,0.0,0.0
otros,0AM4995,CARMENCITA PIMIENTA NEGRA C/MOL 190G,UN,0.0,0.0,0.0,sin directa,sin dimensiones,4,16.0,3.2,0.0,0.0
otros,0AM4996,CARMENCITA 4 PIMIENTAS MOLIDA 145G,UN,0.0,0.0,0.0,sin directa,sin dimensiones,1,2.0,0.3,0.0,0.0
otros,0AM5006,PROMOLAC SIROPE DE CARAMELO 1KG,UN,0.0,0.0,0.0,sin directa,sin dimensiones,19,32.0,48.0,0.032,0.02666666666666667
otros,0AM5015,PROMOLAC SIROPE DE FRESA 1KG,UN,0.0,0.0,0.0,sin directa,sin dimensiones,12,22.0,22.0,0.022,0.04583333333333333
otros,0AM5029,AMALUR TRUFA NEGRA ENTERA 10G,UN,0.0,0.0,0.0,sin directa,sin dimensiones,1,2.0,0.2,0.0,0.0
otros,0AM5040,CARMENCITA PEREJIL 110G,UN,0.0,0.0,0.0,sin directa,sin dimensiones,1,2.0,0.22,0.0,0.0
otros,0AM5059,CHOVI MAYONESA ORIGINAL 400G,UN,0.0,0.0,0.0,sin directa,sin dimensiones,7,26.0,11.700000000000001,0.0,0.0
otros,0AM5064,PROMOLAC SIROPE DE CHOCOLATE 1KG,UN,0.0,0.0,0.0,sin directa,sin dimensiones,7,8.0,8.0,0.008,0.016666666666666666
otros,0AM5074,CARMENCITA AZUCAR GLAS 670G,UN,0.0,0.0,0.0,sin directa,sin dimensiones,1,1.0,0.75,0.0,0.0
otros,0AM5075,"LA SEVILLANA RODAJAS ACEITUNA NEGRA 1,56",UN,0.0,0.0,0.0,sin directa,sin dimensiones,2,2.0,0.0,0.0,0.008333333333333333
otros,0AM5083,CARMENCITA CANELA MOLIDA 400G,UN,0.0,0.0,0.0,sin directa,sin dimensiones,3,3.0,1.23,0.0,0.0
otros,0AM5095,RIFACLI CARQUIÑOLIS 700G,UN,0.0,0.0,0.0,sin directa,sin dimensiones,1,1.0,0.7,0.0,0.0
otros,0AM5096,"RIFACLI CARQUIÑOLIS 1,4KG",UN,0.0,0.0,0.0,sin directa,sin dimensiones,8,13.0,18.2,0.0,0.0
otros,0AM5183,LA FRAGUA ALUBIAS BL ARROCINAS CDAS 3KG,UN,0.0,0.0,0.0,sin directa,sin dimensiones,1,6.0,0.0,0.0,0.0
otros,0AM5218,A. XIXONA GOTAS DE CHOCOLATE BLANCO 1KG,UN,0.0,0.0,0.0,sin directa,sin dimensiones,1,2.0,2.0,0.0,0.0
otros,0AM5233,CHOVI KEBAB WHITE 820ML 1U,UN,0.0,0.0,0.0,sin directa,sin dimensiones,2,4.0,0.0,0.0,0.0
otros,0AM5235,PAY PAY MEJILLONES ESC.25/35 RR120,UN,0.0,0.0,0.0,sin directa,sin dimensiones,4,32.0,5.44,0.0,0.0
otros,0AM5250,VERISOL RELLENA ANCHOA 200/220,UN,0.0,0.0,0.0,sin directa,sin dimensiones,45,231.0,462.0,0.0,0.0
otros,0AM5266,BAYO ARROZ LARGO 5KG,UN,0.0,0.0,0.0,sin directa,sin dimensiones,1,2.0,10.0,0.0,0.011904761904761904
otros,0AM5269,ITAC CACAHUETE REPELADO FRITO C/SAL 1KG,UN,0.0,0.0,0.0,sin directa,sin dimensiones,2,2.0,2.0,0.002,0.0016666666666666668
otros,0AM5287,CARMENCITA PIMENTON ROJO DULCE 490G,UN,0.0,0.0,0.0,sin directa,sin dimensiones,2,2.0,0.98,0.0,0.0
otros,0AM5310,BARGALLO RUGIN OLI FREGIR ALT OLEICO 20L,UN,0.0,0.0,0.0,sin directa,sin dimensiones,74,171.0,3420.0,0.0,3.8
otros,0AM5311,CARTE D'OR SIROPE FRUTAS DEL BOSQUE 1KG,UN,0.0,0.0,0.0,sin directa,sin dimensiones,5,8.0,8.84,0.008,0.013333333333333334
otros,0AM5312,GANCEDO COCTEL PICANTE CHILLY 2KG,UN,0.0,0.0,0.0,sin directa,sin dimensiones,8,8.0,16.64,0.0,0.0
otros,0AM5326,MAMMA CRUMBS PANKO PAN RALL 1KG 1U,UN,0.0,0.0,0.0,sin directa,sin dimensiones,1,3.0,3.0,0.0,0.0
otros,0AM5329,GO-TAN SALSA SRIRACHA 215ML 1U,UN,0.0,0.0,0.0,sin directa,sin dimensiones,1,2.0,0.5,0.0,0.0
otros,0AM5332,PATAK'S SALSA TIKKA MASALA 450G 1U,UN,0.0,0.0,0.0,sin directa,sin dimensiones,1,1.0,0.5,0.0,0.0
otros,0AM5334,RIFACLI BARQUILLO VAINILLA 750G 1U,UN,0.0,0.0,0.0,sin directa,sin dimensiones,1,2.0,1.6,0.0,0.0
otros,0AM5336,RAM NATILLAS BRICK 1L 1U,UN,0.0,0.0,0.0,sin directa,sin dimensiones,1,2.0,2.0,0.0,0.0
otros,0AM5358,ESPINALER NAVAJAS AL NATURAL OL120 5/8,UN,0.0,0.0,0.0,sin directa,sin dimensiones,1,6.0,0.72,0.0,0.0
otros,0AM5364,CARMENCITA TANDEM SAL/PIM.165G,UN,0.0,0.0,0.0,sin directa,sin dimensiones,1,1.0,0.165,0.0,0.0
otros,0AM5369,PROMOLAC MOUSSE SABOR FRESA 820G,UN,0.0,0.0,0.0,sin directa,sin dimensiones,1,1.0,0.82,0.0,0.0
otros,0AM5370,PROMOLAC MOUSSE SABOR CHOCOLATE 1KG,UN,0.0,0.0,0.0,sin directa,sin dimensiones,1,1.0,1.0,0.0,0.0
otros,0AM5386,"PROEZA TOMATE ENTERO ""PELADO"" 5KG",UN,0.0,0.0,0.0,sin directa,sin dimensiones,24,64.0,0.0,0.0,0.32323232323232326
otros,0AM5387,PROEZA TOMATE TRITURADO 5KG,UN,0.0,0.0,0.0,sin directa,sin dimensiones,83,409.0,0.0,0.0,2.0656565656565657
otros,0AM5388,PROEZA ZANAHORIA RALLADA 3KG,UN,0.0,0.0,0.0,sin directa,sin dimensiones,22,48.0,144.0,0.0,0.0
otros,0AM5391,PROEZA REMOLACHA RALLADA 3KG,UN,0.0,0.0,0.0,sin directa,sin dimensiones,5,6.0,0.0,0.0,0.0
otros,0AM5394,PROEZA ATUN A.GIRASOL BOLSA 1KG,UN,0.0,0.0,0.0,sin directa,sin dimensiones,198,1080.0,0.0,0.0,1.25
otros,0AM5396,BARGALLO OLI FRIT FRIT 20L,UN,0.0,0.0,0.0,sin directa,sin dimensiones,9,9.0,180.0,0.18,0.20454545454545456
otros,0AM5397,"SURINVER ESCALIVADA AL HORNO 1,1KG 1U",UN,0.0,0.0,0.0,sin directa,sin dimensiones,3,8.0,8.8,0.0,0.0
otros,0AM5408,NESTLE MILKYBAR SALSA CHOC.BL 1KG,UN,0.0,0.0,0.0,sin directa,sin dimensiones,3,5.0,5.0,0.005,0.0041666666666666675
otros,0AM5418,KIKKOMAN SALSA SOJA SIN GLUTEN 1L,UN,0.0,0.0,0.0,sin directa,sin dimensiones,1,1.0,0.0,0.0,0.0
otros,0AM5427,SANTA RITA HARINA REPOSTERIA 1KG,UN,0.0,0.0,0.0,sin directa,sin dimensiones,1,1.0,0.0,0.0,0.0
otros,0AM5428,SANTA RITA HARINA FRI.PESC 500G,UN,0.0,0.0,0.0,sin directa,sin dimensiones,2,12.0,0.0,0.0,0.0
otros,0AM5429,SANTA RITA HARINA FRIT.PESC 1KG,UN,0.0,0.0,0.0,sin directa,sin dimensiones,2,16.0,0.0,0.0,0.0
otros,0AM5447,"LOTUS BISCOFF CREMA DE GALLETA 1,6 KG",UN,0.0,0.0,0.0,sin directa,sin dimensiones,4,4.0,6.4,0.0,0.0
otros,0AM5471,COLACAO SOBRES 16G ESTUCHE 50U,EST,0.0,0.0,0.0,sin directa,sin dimensiones,35,49.0,39.2,0.0,0.0
otros,0AM5476,"PICOS CAMPEROS 1,5kg (CUBO)",UN,0.0,0.0,0.0,sin directa,sin dimensiones,1,1.0,1.5,0.0,0.0
otros,0AM5487,GIMAR BIZCOHO MANZANA PLANCHA 2KG 1U,UN,0.0,0.0,0.0,sin directa,sin dimensiones,2,2.0,4.0,0.0,0.0
otros,0AM5495,LFM AOVE 25CL (BOT.PET MARASCA) 1U,UN,0.0,0.0,0.0,sin directa,sin dimensiones,4,84.0,21.0,0.021,0.0175
otros,0AM5498,"REYBAR CHOCOLATINA NGR 48,5% CACAO 250U",UN,0.0,0.0,0.0,sin directa,sin dimensiones,13,17.0,13.600000000000001,0.0,0.0
otros,0AM5500,REYBAR CACAO PURO EN POLVO BOTE 150G 1U,UN,0.0,0.0,0.0,sin directa,sin dimensiones,1,1.0,0.15,0.0,0.0
otros,0AM5506,"LA FRAGUA MERMEL. MELOC. CUBO 4,2KG 1U",UN,0.0,0.0,0.0,sin directa,sin dimensiones,1,1.0,0.0,0.0,0.0
otros,0AM5510,PROEZA JUDIA BLANCA 3KG 1U,UN,0.0,0.0,0.0,sin directa,sin dimensiones,48,110.0,302.5,0.0,0.0
otros,0AM5511,"PROEZA ESPARRAGOS EXTRA 17/24, 1KG 1U",UN,0.0,0.0,0.0,sin directa,sin dimensiones,23,188.0,148.52,0.0,0.0
otros,0AM5512,PROEZA LENTEJA EXTRA 3KG.  1U,UN,0.0,0.0,0.0,sin directa,sin dimensiones,10,19.0,52.25,0.0,0.0
otros,0AM5513,PROEZA PIQUILLO 80/100 3KG  1U,UN,0.0,0.0,0.0,sin directa,sin dimensiones,17,26.0,71.5,0.0,0.0
otros,0AM5514,PROEZA MELOCOTON ALMÍBAR 3KG  1U,UN,0.0,0.0,0.0,sin directa,sin dimensiones,13,128.0,320.0,0.0,0.0
otros,0AM5515,PROEZA PIÑA RODAJA ALMIBAR 3KG  1U,UN,0.0,0.0,0.0,sin directa,sin dimensiones,5,55.0,183.7,0.0,0.0
otros,0AM5516,PROEZA COCKTAIL 3KG  1U,UN,0.0,0.0,0.0,sin directa,sin dimensiones,7,12.0,32.76,0.0,0.0
otros,0AM5517,PROEZA MAIZ 500GR  1U,UN,0.0,0.0,0.0,sin directa,sin dimensiones,92,292.0,125.56,0.0,0.0
otros,0AM5518,PROEZA ATUN CLARO A.GIRASOL BOLSA 1KG  1,UN,0.0,0.0,0.0,sin directa,sin dimensiones,22,102.0,105.57,0.0,0.0
otros,0AM5519,PROEZA ACEITE GIRASOL 25L  1U,UN,0.0,0.0,0.0,sin directa,sin dimensiones,61,118.0,2939.38,0.0,3.933333333333333
otros,0AM5526,PAY PAY MEJILLONES ESC.P-3 RO85,UN,0.0,0.0,0.0,sin directa,sin dimensiones,1,2.0,0.34,0.0,0.0
otros,0AM5528,PAY PAY SARDINETAS 6/12 RR90,UN,0.0,0.0,0.0,sin directa,sin dimensiones,4,95.0,16.150000000000002,0.0,0.0
otros,0AM5554,PAY PAY CHIPIRONES RELL. GULA RR120 1U,UN,0.0,0.0,0.0,sin directa,sin dimensiones,2,40.0,6.800000000000001,0.0,0.0
otros,0AM5555,LA FRAGUA ALCACHOFA CUARTEADA 3KG 1U,UN,0.0,0.0,0.0,sin directa,sin dimensiones,4,4.0,0.0,0.0,0.0
otros,0AM5562,ITAC ALMENDRA REPELADA CRUDA 1KG 1U,UN,0.0,0.0,0.0,sin directa,sin dimensiones,6,10.0,10.0,0.01,0.008333333333333333
otros,0AM5564,FERRER BERBERECHOS AL NATURAL 25/35 OL12,UN,0.0,0.0,0.0,sin directa,sin dimensiones,1,1.0,0.11,0.0,0.0
otros,0AM5571,ITAC AVELLANA REPELADA TOSTADA 1KG,UN,0.0,0.0,0.0,sin directa,sin dimensiones,18,23.0,23.0,0.0,0.0
otros,0AM5578,PROEZA ACEITE GIRASOL 5L,UN,0.0,0.0,0.0,sin directa,sin dimensiones,47,115.0,575.0,0.575,0.6388888888888888
otros,0AM5579,PROEZA AOVE 5L,UN,0.0,0.0,0.0,sin directa,sin dimensiones,84,323.0,1615.0,1.615,1.7944444444444445
otros,0AM5584,LA FRAGUA PIMIENTO ROJO TIRAS EXTRA 3KG,UN,0.0,0.0,0.0,sin directa,sin dimensiones,1,2.0,0.0,0.0,0.0
otros,0AM5587,BONAPI MIEL MILFLORES 350G ANTIGOTEO 1U,UN,0.0,0.0,0.0,sin directa,sin dimensiones,1,2.0,1.4,0.0,0.0
otros,0AM5605,BONAPI MIEL MILFLORES 450G ANTIGOTEO 1U,UN,0.0,0.0,0.0,sin directa,sin dimensiones,9,30.0,13.5,0.0,0.0
otros,0AM5606,"JUANFRA CHUPADEDOS 2,5KG 1U",UN,0.0,0.0,0.0,sin directa,sin dimensiones,11,16.0,0.0,0.0,0.0
otros,0AM5607,"LA FRAGUA MERMEL. FRESA CUBO 4,2KG 1U",UN,0.0,0.0,0.0,sin directa,sin dimensiones,4,6.0,0.0,0.0,0.0
otros,0AM5616,LA FRAGUA ESPARRAGO 5/9 1KG,UN,0.0,0.0,0.0,sin directa,sin dimensiones,1,3.0,0.0,0.0,0.0
otros,0AM5617,BONAPI MIEL MILFLORES JARRA 3KG,UN,0.0,0.0,0.0,sin directa,sin dimensiones,10,10.0,30.0,0.0,0.0
